Date,Time,Subject,Experiment,Tcnt,Cued,FlightTm,ResponseTm,Outcome,RfPosX,RfPosY,RfPrefOri,RfSize,FixSpotShape,FixSpotColor,FixSpotSize,FixSpotFixWin,FixSpotWaitTm,RingPosX,RingPosY,RingSize,RingWeight,CueRingDelta,BaseRingDelta,RingFlashTm,RingWaitTm,GaborOffset,GaborTF,GaborSF,GaborContrast,GaborSize,GaborOri,GaborFixWinSize,GaborWaitTm,TargPosX,TargPosY,TargChange,TargNewOri,Dis1PosX,Dis1PosY,Dis2PosX,Dis2PosY,Dis3PosX,Dis3PosY,ResponseWin,RewardDur,VPixx2ScreenDis,Screen2MonkeyDis,EyeCam2MonkeyDis
2025_08_13,17:40:06:313,dingo,AttendGrat,944,1,0.04753613,0.2939394,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.879051,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.315425,-0.5,-7.5,48,-42,7.5,-0.5,-7.5,0.5,0.5,7.5,0.4,0.166,60,25,18
2025_08_13,17:40:12:288,dingo,AttendGrat,945,0,0.05275297,0.2104423,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9577095,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,3.128317,-0.5486642,7.496597,48,-22,7.496597,0.5486642,0.5486642,-7.496597,-7.496597,-0.5486642,0.4,0.167,60,25,18
2025_08_13,17:40:19:982,dingo,AttendGrat,946,1,0.056849,0.3103075,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.034491,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.692962,-7.071644,2.547911,12,-98,-2.547911,-7.071644,7.071644,-2.547911,2.547911,7.071644,0.4,0.167,60,25,18
2025_08_13,17:40:26:241,dingo,AttendGrat,947,0,0.05617595,0.2439063,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8574296,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.471349,-1.586649,7.347281,12,-118,1.586649,-7.347281,7.347281,1.586649,-7.347281,-1.586649,0.4,0.167,60,25,18
2025_08_13,17:40:31:862,dingo,AttendGrat,948,1,0.07224321,0.3439062,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.474279,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.965646,-7.496597,-0.5486642,12,-58,0.5486642,-7.496597,7.496597,0.5486642,-0.5486642,7.496597,0.4,0.167,60,25,18
2025_08_13,17:40:38:986,dingo,AttendGrat,949,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9096299,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.637716,7.496597,0.5486642,24,-86,-0.5486642,7.496597,0.5486642,-7.496597,-7.496597,-0.5486642,0.4,0.167,60,25,18
2025_08_13,17:40:48:025,dingo,AttendGrat,950,1,0.06710505,0.2271326,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9099937,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.296248,7.496597,0.5486642,48,-62,-0.5486642,7.496597,-7.496597,-0.5486642,0.5486642,-7.496597,0.4,0.167,60,25,18
2025_08_13,17:40:54:850,dingo,AttendGrat,951,1,0.04727602,0.2602434,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9542598,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.375249,1.586649,-7.347281,12,-78,7.347281,1.586649,-1.586649,7.347281,-7.347281,-1.586649,0.4,0.167,60,25,18
2025_08_13,17:41:00:794,dingo,AttendGrat,952,1,0.03614807,0.2267606,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.005682,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.791762,7.357424,-1.538932,48,-22,-1.538932,-7.357424,-7.357424,1.538932,1.538932,7.357424,0.4,0.167,60,25,18
2025_08_13,17:41:07:971,dingo,AttendGrat,953,1,0.04000807,0.2435851,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.056632,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.495572,0.5486642,-7.496597,24,-46,-0.5486642,7.496597,7.496597,0.5486642,-7.496597,-0.5486642,0.4,0.167,60,25,18
2025_08_13,17:41:14:114,dingo,AttendGrat,954,1,0.051543,0.2604334,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.069697,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.336251,-7.357424,1.538932,12,-58,-1.538932,-7.357424,1.538932,7.357424,7.357424,-1.538932,0.4,0.167,60,25,18
2025_08_13,17:41:19:777,dingo,AttendGrat,955,0,0.07034016,0.243746,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.356476,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.296182,7.347281,1.586649,24,-46,-1.586649,7.347281,-7.347281,-1.586649,1.586649,-7.347281,0.4,0.167,60,25,18
2025_08_13,17:41:26:352,dingo,AttendGrat,956,1,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.110308,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.204319,-1.586649,7.347281,0,-110,1.586649,-7.347281,7.347281,1.586649,-7.347281,-1.586649,0.4,0.167,60,25,18
2025_08_13,17:41:33:070,dingo,AttendGrat,957,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.107753,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.541356,-1.586649,7.347281,6,-104,1.586649,-7.347281,-7.347281,-1.586649,7.347281,1.586649,0.4,0.167,60,25,18
2025_08_13,17:41:42:100,dingo,AttendGrat,958,1,0.04791713,0.2438724,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.302631,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.021607,-1.586649,7.347281,24,-86,1.586649,-7.347281,7.347281,1.586649,-7.347281,-1.586649,0.4,0.167,60,25,18
2025_08_13,17:41:48:744,dingo,AttendGrat,959,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.029441,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.298386,7.071644,-2.547911,12,-78,-7.071644,2.547911,2.547911,7.071644,-2.547911,-7.071644,0.4,0.167,60,25,18
2025_08_13,17:41:57:882,dingo,AttendGrat,960,1,0.08070111,0.2102714,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7595224,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.017439,7.071644,-2.547911,48,-42,2.547911,7.071644,-7.071644,2.547911,-2.547911,-7.071644,0.4,0.167,60,25,18
2025_08_13,17:42:04:132,dingo,AttendGrat,961,1,0.03529406,0.2433672,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.474517,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.583414,2.547911,7.071644,48,-62,-2.547911,-7.071644,-7.071644,2.547911,7.071644,-2.547911,0.4,0.167,60,25,18
2025_08_13,17:42:11:126,dingo,AttendGrat,962,0,0.07135701,0.2767606,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.371143,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.37364,-7.496597,-0.5486642,24,-46,-0.5486642,7.496597,7.496597,0.5486642,0.5486642,-7.496597,0.4,0.167,60,25,18
2025_08_13,17:42:17:427,dingo,AttendGrat,963,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7654196,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.495152,-7.5,0.5,24,-66,7.5,-0.5,0.5,7.5,-0.5,-7.5,0.4,0.167,60,25,18
2025_08_13,17:42:26:384,dingo,AttendGrat,964,1,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9870513,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.468921,-7.5,0.5,0,-90,-0.5,-7.5,7.5,-0.5,0.5,7.5,0.4,0.167,60,25,18
2025_08_13,17:42:32:333,dingo,AttendGrat,965,1,0.05624604,0.2769134,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8322715,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,3.141788,-7.5,0.5,24,-66,7.5,-0.5,0.5,7.5,-0.5,-7.5,0.4,0.167,60,25,18
2025_08_13,17:42:39:677,dingo,AttendGrat,966,1,0.05192399,0.2103159,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.757527,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.826958,-0.5486642,7.496597,48,-42,7.496597,0.5486642,-7.496597,-0.5486642,0.5486642,-7.496597,0.4,0.167,60,25,18
2025_08_13,17:42:46:831,dingo,AttendGrat,967,1,,3.572797,Early,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.15394,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.373896,0.5,7.5,12,-58,-7.5,0.5,-0.5,-7.5,7.5,-0.5,0.4,0.167,60,25,18
2025_08_13,17:42:56:351,dingo,AttendGrat,968,1,0.05278897,0.4105372,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.267678,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.681368,0.5,7.5,12,-58,7.5,-0.5,-7.5,0.5,-0.5,-7.5,0.4,0.167,60,25,18
2025_08_13,17:43:03:046,dingo,AttendGrat,969,1,0.07822609,0.3101051,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.484463,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.382205,-0.5,-7.5,12,-118,-7.5,0.5,0.5,7.5,7.5,-0.5,0.4,0.167,60,25,18
2025_08_13,17:43:21:001,dingo,AttendGrat,971,1,0.06947184,0.3269162,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.029739,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,2.419129,7.5,-0.5,48,-82,0.5,7.5,-7.5,0.5,-0.5,-7.5,0.4,0.167,60,25,18
2025_08_13,17:43:28:013,dingo,AttendGrat,972,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.033751,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.741379,-1.538932,-7.357424,6,-124,1.538932,7.357424,-7.357424,1.538932,7.357424,-1.538932,0.4,0.167,60,25,18
2025_08_13,17:43:37:213,dingo,AttendGrat,973,1,0.03965592,0.2933805,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.455666,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.788271,-1.538932,-7.357424,48,-82,7.357424,-1.538932,-7.357424,1.538932,1.538932,7.357424,0.4,0.167,60,25,18
2025_08_13,17:43:55:289,dingo,AttendGrat,975,1,0.07725906,0.2603307,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.047399,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.662514,-7.347281,-1.586649,12,-98,-1.586649,7.347281,1.586649,-7.347281,7.347281,1.586649,0.4,0.167,60,25,18
2025_08_13,17:44:01:557,dingo,AttendGrat,976,0,0.04635692,0.3106375,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8507281,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.443452,-2.547911,-7.071644,12,-58,7.071644,-2.547911,-7.071644,2.547911,2.547911,7.071644,0.4,0.167,60,25,18
2025_08_13,17:44:07:426,dingo,AttendGrat,977,1,0.06771588,0.2273285,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.001673,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.532186,7.347281,1.586649,24,-46,-7.347281,-1.586649,-1.586649,7.347281,1.586649,-7.347281,0.4,0.167,60,25,18
2025_08_13,17:44:13:774,dingo,AttendGrat,978,1,0.04716897,0.2272415,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.393865,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.883244,1.538932,7.357424,48,-22,7.357424,-1.538932,-7.357424,1.538932,-1.538932,-7.357424,0.4,0.167,60,25,18
2025_08_13,17:44:20:654,dingo,AttendGrat,979,1,0.07480597,0.2438457,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.080782,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,3.169031,-2.547911,-7.071644,12,-78,7.071644,-2.547911,-7.071644,2.547911,2.547911,7.071644,0.4,0.167,60,25,18
2025_08_13,17:44:28:422,dingo,AttendGrat,980,1,0.05902886,0.2440093,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8972812,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.215208,1.538932,7.357424,24,-66,7.357424,-1.538932,-7.357424,1.538932,-1.538932,-7.357424,0.4,0.167,60,25,18
2025_08_13,17:44:35:257,dingo,AttendGrat,981,1,0.05406404,0.2435448,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9203929,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.602026,-0.5486642,7.496597,48,-62,0.5486642,-7.496597,7.496597,0.5486642,-7.496597,-0.5486642,0.4,0.167,60,25,18
2025_08_13,17:44:41:517,dingo,AttendGrat,982,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.098293,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.048703,7.496597,0.5486642,6,-64,0.5486642,-7.496597,-0.5486642,7.496597,-7.496597,-0.5486642,0.4,0.167,60,25,18
2025_08_13,17:44:50:946,dingo,AttendGrat,983,1,0.06954384,0.2436991,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.229924,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,3.100113,7.496597,0.5486642,48,-22,0.5486642,-7.496597,-0.5486642,7.496597,-7.496597,-0.5486642,0.4,0.167,60,25,18
2025_08_13,17:44:58:709,dingo,AttendGrat,984,1,0.0472331,0.2440104,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.088879,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,3.244221,-7.496597,-0.5486642,48,-22,-0.5486642,7.496597,0.5486642,-7.496597,7.496597,0.5486642,0.4,0.167,60,25,18
2025_08_13,17:45:06:718,dingo,AttendGrat,985,0,0.05218005,0.3103247,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.120881,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.772483,-1.538932,-7.357424,12,-118,-7.357424,1.538932,7.357424,-1.538932,1.538932,7.357424,0.4,0.167,60,25,18
2025_08_13,17:45:13:187,dingo,AttendGrat,986,1,0.03290176,0.2434056,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.103475,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.550157,7.357424,-1.538932,24,-86,-1.538932,-7.357424,1.538932,7.357424,-7.357424,1.538932,0.4,0.167,60,25,18
2025_08_13,17:45:20:455,dingo,AttendGrat,987,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.188854,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.434537,0.5,7.5,12,-78,-0.5,-7.5,7.5,-0.5,-7.5,0.5,0.4,0.167,60,25,18
2025_08_13,17:45:30:553,dingo,AttendGrat,988,1,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.187421,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.347884,0.5,7.5,0,-90,7.5,-0.5,-0.5,-7.5,-7.5,0.5,0.4,0.167,60,25,18
2025_08_13,17:45:37:677,dingo,AttendGrat,989,1,0.03492808,0.1934221,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.026074,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.972429,0.5,7.5,48,-42,-7.5,0.5,-0.5,-7.5,7.5,-0.5,0.4,0.167,60,25,18
2025_08_13,17:45:55:593,dingo,AttendGrat,991,0,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7743984,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,2.390784,0.5,7.5,6,-124,-0.5,-7.5,7.5,-0.5,-7.5,0.5,0.4,0.167,60,25,18
2025_08_13,17:46:04:923,dingo,AttendGrat,992,1,0.03204608,0.2934415,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.081236,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.732144,0.5486642,-7.496597,24,-66,-7.496597,-0.5486642,-0.5486642,7.496597,7.496597,0.5486642,0.4,0.167,60,25,18
2025_08_13,17:46:11:514,dingo,AttendGrat,993,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.177123,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.334847,-7.347281,-1.586649,12,-58,-1.586649,7.347281,1.586649,-7.347281,7.347281,1.586649,0.4,0.167,60,25,18
2025_08_13,17:46:45:018,dingo,AttendGrat,999,1,0.07058406,0.2271025,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9072288,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.642951,-7.347281,-1.586649,48,-22,-1.586649,7.347281,7.347281,1.586649,1.586649,-7.347281,0.4,0.167,60,25,18
2025_08_13,17:46:52:569,dingo,AttendGrat,1000,1,0.04824591,0.2769706,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.013234,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.368746,-1.586649,7.347281,12,-118,7.347281,1.586649,-7.347281,-1.586649,1.586649,-7.347281,0.4,0.167,60,25,18
2025_08_13,17:46:59:149,dingo,AttendGrat,1001,1,0.05949903,0.2439306,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.083664,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,3.204754,-7.357424,1.538932,48,-62,7.357424,-1.538932,1.538932,7.357424,-1.538932,-7.357424,0.4,0.167,60,25,18
2025_08_13,17:47:07:370,dingo,AttendGrat,1002,0,0.05162001,0.2269611,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7717737,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.828528,7.357424,-1.538932,48,-42,1.538932,7.357424,-1.538932,-7.357424,-7.357424,1.538932,0.4,0.167,60,25,18
2025_08_13,17:47:13:544,dingo,AttendGrat,1003,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7687946,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.377996,7.071644,-2.547911,6,-64,-7.071644,2.547911,2.547911,7.071644,-2.547911,-7.071644,0.4,0.168,60,25,18
2025_08_13,17:47:22:529,dingo,AttendGrat,1004,1,0.06056285,0.2433333,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.048108,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,3.107952,7.071644,-2.547911,24,-46,-7.071644,2.547911,2.547911,7.071644,-2.547911,-7.071644,0.4,0.168,60,25,18
2025_08_13,17:47:30:473,dingo,AttendGrat,1005,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9902877,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.389748,-7.071644,2.547911,12,-58,-2.547911,-7.071644,2.547911,7.071644,7.071644,-2.547911,0.4,0.168,60,25,18
2025_08_13,17:47:39:163,dingo,AttendGrat,1006,1,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7861818,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.482356,-7.071644,2.547911,0,-70,7.071644,-2.547911,-2.547911,-7.071644,2.547911,7.071644,0.4,0.168,60,25,18
2025_08_13,17:47:45:887,dingo,AttendGrat,1007,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9528486,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.537809,-7.071644,2.547911,24,-46,2.547911,7.071644,7.071644,-2.547911,-2.547911,-7.071644,0.4,0.168,60,25,18
2025_08_13,17:47:56:025,dingo,AttendGrat,1008,1,0.05306888,0.2271602,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8053422,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.804814,-7.071644,2.547911,24,-46,7.071644,-2.547911,2.547911,7.071644,-2.547911,-7.071644,0.4,0.168,60,25,18
2025_08_13,17:48:02:262,dingo,AttendGrat,1009,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.110052,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.786732,-1.538932,-7.357424,12,-58,1.538932,7.357424,7.357424,-1.538932,-7.357424,1.538932,0.4,0.168,60,25,18
2025_08_13,17:48:11:756,dingo,AttendGrat,1010,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.752962,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.448017,-1.538932,-7.357424,6,-64,-7.357424,1.538932,7.357424,-1.538932,1.538932,7.357424,0.4,0.168,60,25,18
2025_08_13,17:48:20:291,dingo,AttendGrat,1011,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8783789,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.480849,-1.538932,-7.357424,12,-58,7.357424,-1.538932,-7.357424,1.538932,1.538932,7.357424,0.4,0.168,60,25,18
2025_08_13,17:48:30:172,dingo,AttendGrat,1012,1,0.08048582,0.1104486,False,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.491021,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.237214,-1.538932,-7.357424,48,-22,-7.357424,1.538932,1.538932,7.357424,7.357424,-1.538932,0.4,0.168,60,25,18
2025_08_13,17:48:42:043,dingo,AttendGrat,1013,1,0.056041,0.2771392,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.282616,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.640299,-1.538932,-7.357424,48,-22,-7.357424,1.538932,7.357424,-1.538932,1.538932,7.357424,0.4,0.168,60,25,18
2025_08_13,17:48:48:316,dingo,AttendGrat,1014,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.098877,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.608501,1.586649,-7.347281,48,-62,-7.347281,-1.586649,-1.586649,7.347281,7.347281,1.586649,0.4,0.168,60,25,18
2025_08_13,17:48:57:488,dingo,AttendGrat,1015,1,0.06019998,0.2934957,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8897534,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.095659,1.586649,-7.347281,48,-62,-7.347281,-1.586649,-1.586649,7.347281,7.347281,1.586649,0.4,0.168,60,25,18
2025_08_13,17:49:04:192,dingo,AttendGrat,1016,1,0.05582285,0.2602177,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.177815,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,3.178383,-0.5,-7.5,24,-46,7.5,-0.5,0.5,7.5,-7.5,0.5,0.4,0.168,60,25,18
2025_08_13,17:49:16:826,dingo,AttendGrat,1018,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8303341,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.485597,-7.5,0.5,6,-104,-0.5,-7.5,0.5,7.5,7.5,-0.5,0.4,0.168,60,25,18
2025_08_13,17:49:26:031,dingo,AttendGrat,1019,1,0.06864095,0.2603626,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7867738,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.777152,-7.5,0.5,48,-62,-0.5,-7.5,7.5,-0.5,0.5,7.5,0.4,0.168,60,25,18
2025_08_13,17:49:32:982,dingo,AttendGrat,1020,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8830437,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.19915,-2.547911,-7.071644,12,-98,7.071644,-2.547911,-7.071644,2.547911,2.547911,7.071644,0.4,0.168,60,25,18
2025_08_13,17:49:42:521,dingo,AttendGrat,1021,1,0.05996585,0.2938471,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7665475,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.213898,-2.547911,-7.071644,24,-86,7.071644,-2.547911,2.547911,7.071644,-7.071644,2.547911,0.4,0.168,60,25,18
2025_08_13,17:49:49:203,dingo,AttendGrat,1022,1,0.05002093,0.3436136,False,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.028773,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.377553,7.5,-0.5,48,-62,-0.5,-7.5,-7.5,0.5,0.5,7.5,0.4,0.168,60,25,18
